Area,ISOCode,Year,Age,Sex,Population
Gambia,270,2015,0--4,Male,153.17
Occupied Palestinian Territory,275,1970,0--4,Male,118.41
Occupied Palestinian Territory,275,1975,0--4,Male,135.14
Occupied Palestinian Territory,275,1980,0--4,Male,153.01
Occupied Palestinian Territory,275,1985,0--4,Male,173.13
Occupied Palestinian Territory,275,1990,0--4,Male,199.95
Occupied Palestinian Territory,275,1995,0--4,Male,265.91
Occupied Palestinian Territory,275,2000,0--4,Male,296.98
Occupied Palestinian Territory,275,2005,0--4,Male,295.75
Occupied Palestinian Territory,275,2010,0--4,Male,317.1
Occupied Palestinian Territory,275,2015,0--4,Male,331.22
Germany,276,1970,0--4,Male,3068.64
Germany,276,1975,0--4,Male,2236.04
Germany,276,1980,0--4,Male,2059.42
Germany,276,1985,0--4,Male,2124.2
Germany,276,1990,0--4,Male,2243.34
Germany,276,1995,0--4,Male,2082.86
Germany,276,2000,0--4,Male,2046.95
Germany,276,2005,0--4,Male,1841.65
Germany,276,2010,0--4,Male,1773.9
Germany,276,2015,0--4,Male,1719.53
Ghana,288,1970,0--4,Male,833.96
Ghana,288,1975,0--4,Male,935.53
Ghana,288,1980,0--4,Male,1005.47
Ghana,288,1985,0--4,Male,1155.09
Ghana,288,1990,0--4,Male,1275.97
Ghana,288,1995,0--4,Male,1400.89
Ghana,288,2000,0--4,Male,1479.27
Ghana,288,2005,0--4,Male,1636.88
Ghana,288,2010,0--4,Male,1810.06
Ghana,288,2015,0--4,Male,1899.47
Greece,300,1970,0--4,Male,390.8
Greece,300,1975,0--4,Male,356.06
Greece,300,1980,0--4,Male,371.02
Greece,300,1985,0--4,Male,355.68
Greece,300,1990,0--4,Male,283.37
Greece,300,1995,0--4,Male,269.9
Greece,300,2000,0--4,Male,269.92
Greece,300,2005,0--4,Male,272.16
Greece,300,2010,0--4,Male,302.07
Greece,300,2015,0--4,Male,274.73
Grenada,308,1970,0--4,Male,6.52
Grenada,308,1975,0--4,Male,6.46
Grenada,308,1980,0--4,Male,5.95
Grenada,308,1985,0--4,Male,7.4
Grenada,308,1990,0--4,Male,7.55
Grenada,308,1995,0--4,Male,6.03
Grenada,308,2000,0--4,Male,5.31
Grenada,308,2005,0--4,Male,4.75
Grenada,308,2010,0--4,Male,4.96
Grenada,308,2015,0--4,Male,5.02
Guadeloupe,312,1970,0--4,Male,25.2
Guadeloupe,312,1975,0--4,Male,22.5
Guadeloupe,312,1980,0--4,Male,15.07
Guadeloupe,312,1985,0--4,Male,16.27
Guadeloupe,312,1990,0--4,Male,17.28
Guadeloupe,312,1995,0--4,Male,17.32
Guadeloupe,312,2000,0--4,Male,17.29
Guadeloupe,312,2005,0--4,Male,17.03
Guadeloupe,312,2010,0--4,Male,17.11
Guadeloupe,312,2015,0--4,Male,16.29
Guam,316,1970,0--4,Male,5.99
Guam,316,1975,0--4,Male,6.31
Guam,316,1980,0--4,Male,6.65
Guam,316,1985,0--4,Male,7.2
Guam,316,1990,0--4,Male,7.88
Guam,316,1995,0--4,Male,8.99
Guam,316,2000,0--4,Male,8.72
Guam,316,2005,0--4,Male,8.53
Guam,316,2010,0--4,Male,8.18
Guam,316,2015,0--4,Male,7.99
Guatemala,320,1970,0--4,Male,492.99
Guatemala,320,1975,0--4,Male,566.3
Guatemala,320,1980,0--4,Male,646.22
Guatemala,320,1985,0--4,Male,722.56
Guatemala,320,1990,0--4,Male,775.81
Guatemala,320,1995,0--4,Male,868.93
Guatemala,320,2000,0--4,Male,947.02
Guatemala,320,2005,0--4,Male,1035.96
Guatemala,320,2010,0--4,Male,1103.82
Guatemala,320,2015,0--4,Male,1111.34
Guinea,324,1970,0--4,Male,369.26
Guinea,324,1975,0--4,Male,384.56
Guinea,324,1980,0--4,Male,402.3
Guinea,324,1985,0--4,Male,455.26
Guinea,324,1990,0--4,Male,533.87
Guinea,324,1995,0--4,Male,689.52
Guinea,324,2000,0--4,Male,738.53
Guinea,324,2005,0--4,Male,783.52
Guinea,324,2010,0--4,Male,846.93
Guinea,324,2015,0--4,Male,862.47
Guyana,328,1970,0--4,Male,66.73
Guyana,328,1975,0--4,Male,63.28
Guyana,328,1980,0--4,Male,59.56
Guyana,328,1985,0--4,Male,50.83
Guyana,328,1990,0--4,Male,42.01
Guyana,328,1995,0--4,Male,42.54
Guyana,328,2000,0--4,Male,43.2
Guyana,328,2005,0--4,Male,48.12
Guyana,328,2010,0--4,Male,32.98
Guyana,328,2015,0--4,Male,31.26
Haiti,332,1970,0--4,Male,377.96
Haiti,332,1975,0--4,Male,396.32
Haiti,332,1980,0--4,Male,462.54
Haiti,332,1985,0--4,Male,568.62
Haiti,332,1990,0--4,Male,592.98
Haiti,332,1995,0--4,Male,609.82
Haiti,332,2000,0--4,Male,624.77
Haiti,332,2005,0--4,Male,621.54
Haiti,332,2010,0--4,Male,631.48
Haiti,332,2015,0--4,Male,607.71
Honduras,340,1970,0--4,Male,264.1
Honduras,340,1975,0--4,Male,293.09
Honduras,340,1980,0--4,Male,340
Honduras,340,1985,0--4,Male,386.75
Honduras,340,1990,0--4,Male,428.38
Honduras,340,1995,0--4,Male,468.43
Honduras,340,2000,0--4,Male,478.97
Honduras,340,2005,0--4,Male,480.31
Honduras,340,2010,0--4,Male,492.92
Honduras,340,2015,0--4,Male,488.83
Hong Kong Special Administrative Region of China,344,1970,0--4,Male,221.3
Hong Kong Special Administrative Region of China,344,1975,0--4,Male,207.8
Hong Kong Special Administrative Region of China,344,1980,0--4,Male,211.2
Hong Kong Special Administrative Region of China,344,1985,0--4,Male,218.8
Hong Kong Special Administrative Region of China,344,1990,0--4,Male,197.3
Hong Kong Special Administrative Region of China,344,1995,0--4,Male,196.5
Hong Kong Special Administrative Region of China,344,2000,0--4,Male,163.1
Hong Kong Special Administrative Region of China,344,2005,0--4,Male,114.4
Hong Kong Special Administrative Region of China,344,2010,0--4,Male,118.94
Hong Kong Special Administrative Region of China,344,2015,0--4,Male,180.67
Hungary,348,1970,0--4,Male,366.42
Hungary,348,1975,0--4,Male,407.29
Hungary,348,1980,0--4,Male,433.71
Hungary,348,1985,0--4,Male,333.43
Hungary,348,1990,0--4,Male,315.27
Hungary,348,1995,0--4,Male,303.25
Hungary,348,2000,0--4,Male,254.94
Hungary,348,2005,0--4,Male,245.72
Hungary,348,2010,0--4,Male,252.32
Hungary,348,2015,0--4,Male,221.41
Iceland,352,1970,0--4,Male,10.59
Iceland,352,1975,0--4,Male,11.04
Iceland,352,1980,0--4,Male,10.66
Iceland,352,1985,0--4,Male,11.3
Iceland,352,1990,0--4,Male,10.99
Iceland,352,1995,0--4,Male,11.67
Iceland,352,2000,0--4,Male,10.9
Iceland,352,2005,0--4,Male,10.72
Iceland,352,2010,0--4,Male,12.09
Iceland,352,2015,0--4,Male,12.22
India,356,1970,0--4,Male,44987.77
India,356,1975,0--4,Male,48900.82
India,356,1980,0--4,Male,54274.79
India,356,1985,0--4,Male,58890.63
India,356,1990,0--4,Male,62951.67
India,356,1995,0--4,Male,65407.25
India,356,2000,0--4,Male,65767.58
India,356,2005,0--4,Male,65742.54
India,356,2010,0--4,Male,66645.58
India,356,2015,0--4,Male,66103.05
Indonesia,360,1970,0--4,Male,10040.38
Indonesia,360,1975,0--4,Male,10817.01
Indonesia,360,1980,0--4,Male,11408.06
Indonesia,360,1985,0--4,Male,11819.85
Indonesia,360,1990,0--4,Male,11505.02
Indonesia,360,1995,0--4,Male,11290.81
Indonesia,360,2000,0--4,Male,10966.49
Indonesia,360,2005,0--4,Male,11354.91
Indonesia,360,2010,0--4,Male,11007.13
Indonesia,360,2015,0--4,Male,10528.38
Iran (Islamic Republic of),364,1970,0--4,Male,2507.3
Iran (Islamic Republic of),364,1975,0--4,Male,2785.82
Iran (Islamic Republic of),364,1980,0--4,Male,3458.58
Iran (Islamic Republic of),364,1985,0--4,Male,4524.41
Iran (Islamic Republic of),364,1990,0--4,Male,4703.98
Iran (Islamic Republic of),364,1995,0--4,Male,3877.06
Iran (Islamic Republic of),364,2000,0--4,Male,3239.17
Iran (Islamic Republic of),364,2005,0--4,Male,2779.39
Iran (Islamic Republic of),364,2010,0--4,Male,3141.86
Iran (Islamic Republic of),364,2015,0--4,Male,3604.82
Iraq,368,1970,0--4,Male,980.41
Iraq,368,1975,0--4,Male,1112.46
Iraq,368,1980,0--4,Male,1258.56
Iraq,368,1985,0--4,Male,1386.22
Iraq,368,1990,0--4,Male,1554.87
Iraq,368,1995,0--4,Male,1758.6
Iraq,368,2000,0--4,Male,2061.48
Iraq,368,2005,0--4,Male,2364.54
Iraq,368,2010,0--4,Male,2669.32
Iraq,368,2015,0--4,Male,2726.42
Ireland,372,1970,0--4,Male,160.2
Ireland,372,1975,0--4,Male,174.38
Ireland,372,1980,0--4,Male,178.59
Ireland,372,1985,0--4,Male,171.95
Ireland,372,1990,0--4,Male,143.61
Ireland,372,1995,0--4,Male,130.75
Ireland,372,2000,0--4,Male,137.9
Ireland,372,2005,0--4,Male,152.27
Ireland,372,2010,0--4,Male,185.09
Ireland,372,2015,0--4,Male,175.82
Israel,376,1970,0--4,Male,172.05
Israel,376,1975,0--4,Male,216.28
Israel,376,1980,0--4,Male,234.84
Israel,376,1985,0--4,Male,234.89
Israel,376,1990,0--4,Male,247.38
Israel,376,1995,0--4,Male,271.2
Israel,376,2000,0--4,Male,315.54
Israel,376,2005,0--4,Male,341.81
Israel,376,2010,0--4,Male,376.99
Israel,376,2015,0--4,Male,432.35
Italy,380,1970,0--4,Male,2326.05
Italy,380,1975,0--4,Male,2202.07
Italy,380,1980,0--4,Male,1835.51
Italy,380,1985,0--4,Male,1539.78
Italy,380,1990,0--4,Male,1423.57
Italy,380,1995,0--4,Male,1405.3
Italy,380,2000,0--4,Male,1351.22
Italy,380,2005,0--4,Male,1407.58
Italy,380,2010,0--4,Male,1531.17
Italy,380,2015,0--4,Male,1345.29
Cote d'Ivoire,384,1970,0--4,Male,530.26
Cote d'Ivoire,384,1975,0--4,Male,671.75
Cote d'Ivoire,384,1980,0--4,Male,846.96
Cote d'Ivoire,384,1985,0--4,Male,995.56
Cote d'Ivoire,384,1990,0--4,Male,1102.7
Cote d'Ivoire,384,1995,0--4,Male,1210.41
Cote d'Ivoire,384,2000,0--4,Male,1309.57
Cote d'Ivoire,384,2005,0--4,Male,1423.18
Cote d'Ivoire,384,2010,0--4,Male,1491.32
Cote d'Ivoire,384,2015,0--4,Male,1501.46
Jamaica,388,1970,0--4,Male,162
Jamaica,388,1975,0--4,Male,150.57
Jamaica,388,1980,0--4,Male,143.56
Jamaica,388,1985,0--4,Male,153.34
Jamaica,388,1990,0--4,Male,147.16
Jamaica,388,1995,0--4,Male,146.27
Jamaica,388,2000,0--4,Male,144.88
Jamaica,388,2005,0--4,Male,127.88
Jamaica,388,2010,0--4,Male,126.18
Jamaica,388,2015,0--4,Male,121.02
Japan,392,1970,0--4,Male,4563.09
Japan,392,1975,0--4,Male,5083.21
Japan,392,1980,0--4,Male,4319.45
Japan,392,1985,0--4,Male,3791.42
Japan,392,1990,0--4,Male,3293.89
Japan,392,1995,0--4,Male,3057.64
Japan,392,2000,0--4,Male,2999.16
Japan,392,2005,0--4,Male,2881.65
Japan,392,2010,0--4,Male,2788.63
Japan,392,2015,0--4,Male,2646.75
Kazakhstan,398,1970,0--4,Male,791.04
Kazakhstan,398,1975,0--4,Male,832.01
Kazakhstan,398,1980,0--4,Male,866.41
Kazakhstan,398,1985,0--4,Male,925.11
Kazakhstan,398,1990,0--4,Male,954.79
Kazakhstan,398,1995,0--4,Male,749.84
Kazakhstan,398,2000,0--4,Male,575.22
Kazakhstan,398,2005,0--4,Male,615.06
Kazakhstan,398,2010,0--4,Male,842.5
Kazakhstan,398,2015,0--4,Male,801.6
Jordan,400,1970,0--4,Male,167.97
Jordan,400,1975,0--4,Male,205.3
Jordan,400,1980,0--4,Male,219.06
Jordan,400,1985,0--4,Male,252.05
Jordan,400,1990,0--4,Male,306.99
Jordan,400,1995,0--4,Male,329.05
Jordan,400,2000,0--4,Male,355.74
Jordan,400,2005,0--4,Male,349.64
Jordan,400,2010,0--4,Male,418.02
Jordan,400,2015,0--4,Male,398.12
Kenya,404,1970,0--4,Male,1143.69
Kenya,404,1975,0--4,Male,1398.04
Kenya,404,1980,0--4,Male,1683.08
Kenya,404,1985,0--4,Male,2006.44
Kenya,404,1990,0--4,Male,2253.07
Kenya,404,1995,0--4,Male,2327.54
Kenya,404,2000,0--4,Male,2569.62
Kenya,404,2005,0--4,Male,2984.42
Kenya,404,2010,0--4,Male,3358.06
Kenya,404,2015,0--4,Male,3484.99
Democratic People's Republic of Korea,408,1970,0--4,Male,1173.32
Democratic People's Republic of Korea,408,1975,0--4,Male,1112.79
Democratic People's Republic of Korea,408,1980,0--4,Male,778.59
Democratic People's Republic of Korea,408,1985,0--4,Male,960.12
Democratic People's Republic of Korea,408,1990,0--4,Male,966.6
Democratic People's Republic of Korea,408,1995,0--4,Male,1095.91
Democratic People's Republic of Korea,408,2000,0--4,Male,1067.04
Democratic People's Republic of Korea,408,2005,0--4,Male,937.49
Democratic People's Republic of Korea,408,2010,0--4,Male,871.15
Democratic People's Republic of Korea,408,2015,0--4,Male,848.1
Republic of Korea,410,1970,0--4,Male,2231.01
Republic of Korea,410,1975,0--4,Male,2210.72
Republic of Korea,410,1980,0--4,Male,1985.33
Republic of Korea,410,1985,0--4,Male,1951.39
Republic of Korea,410,1990,0--4,Male,1716.79
Republic of Korea,410,1995,0--4,Male,1801.23
Republic of Korea,410,2000,0--4,Male,1641.26
Republic of Korea,410,2005,0--4,Male,1237.31
Republic of Korea,410,2010,0--4,Male,1242.14
Republic of Korea,410,2015,0--4,Male,1170.66
Kuwait,414,1970,0--4,Male,70.93
Kuwait,414,1975,0--4,Male,104.66
Kuwait,414,1980,0--4,Male,108.65
Kuwait,414,1985,0--4,Male,125.59
Kuwait,414,1990,0--4,Male,127.27
Kuwait,414,1995,0--4,Male,86.05
Kuwait,414,2000,0--4,Male,94.8
Kuwait,414,2005,0--4,Male,99.89
Kuwait,414,2010,0--4,Male,144.82
Kuwait,414,2015,0--4,Male,122.8
Kyrgyzstan,417,1970,0--4,Male,211.01
Kyrgyzstan,417,1975,0--4,Male,237.27
Kyrgyzstan,417,1980,0--4,Male,246.89
Kyrgyzstan,417,1985,0--4,Male,286.89
Kyrgyzstan,417,1990,0--4,Male,319.17
Kyrgyzstan,417,1995,0--4,Male,304.39
Kyrgyzstan,417,2000,0--4,Male,280.2
Kyrgyzstan,417,2005,0--4,Male,249.55
Kyrgyzstan,417,2010,0--4,Male,303.73
Kyrgyzstan,417,2015,0--4,Male,303.41
Lao People's Democratic Republic,418,1970,0--4,Male,223.85
Lao People's Democratic Republic,418,1975,0--4,Male,256.89
Lao People's Democratic Republic,418,1980,0--4,Male,280.75
Lao People's Democratic Republic,418,1985,0--4,Male,315.16
Lao People's Democratic Republic,418,1990,0--4,Male,367.21
Lao People's Democratic Republic,418,1995,0--4,Male,410.82
Lao People's Democratic Republic,418,2000,0--4,Male,396.39
Lao People's Democratic Republic,418,2005,0--4,Male,365.35
Lao People's Democratic Republic,418,2010,0--4,Male,348.94
Lao People's Democratic Republic,418,2015,0--4,Male,356.11
Lebanon,422,1970,0--4,Male,190.74
Lebanon,422,1975,0--4,Male,200.64
Lebanon,422,1980,0--4,Male,198.27
Lebanon,422,1985,0--4,Male,197.17
Lebanon,422,1990,0--4,Male,183.73
Lebanon,422,1995,0--4,Male,196.8
Lebanon,422,2000,0--4,Male,201.4
Lebanon,422,2005,0--4,Male,171.24
Lebanon,422,2010,0--4,Male,164.16
Lebanon,422,2015,0--4,Male,158.64
Lesotho,426,1970,0--4,Male,88.38
Lesotho,426,1975,0--4,Male,99.87
Lesotho,426,1980,0--4,Male,112.89
Lesotho,426,1985,0--4,Male,126.13
Lesotho,426,1990,0--4,Male,133.35
Lesotho,426,1995,0--4,Male,138.28
Lesotho,426,2000,0--4,Male,143.91
Lesotho,426,2005,0--4,Male,139.41
Lesotho,426,2010,0--4,Male,138.18
Lesotho,426,2015,0--4,Male,135.46
Latvia,428,1970,0--4,Male,83.46
Latvia,428,1975,0--4,Male,90.84
Latvia,428,1980,0--4,Male,88.49
Latvia,428,1985,0--4,Male,98.9
Latvia,428,1990,0--4,Male,106.36
Latvia,428,1995,0--4,Male,70.89
Latvia,428,2000,0--4,Male,49.35
Latvia,428,2005,0--4,Male,51.87
Latvia,428,2010,0--4,Male,58.67
Latvia,428,2015,0--4,Male,53.8
Liberia,430,1970,0--4,Male,128.75
Liberia,430,1975,0--4,Male,152.4
Liberia,430,1980,0--4,Male,179.86
Liberia,430,1985,0--4,Male,205.84
Liberia,430,1990,0--4,Male,191.71
Liberia,430,1995,0--4,Male,179.8
Liberia,430,2000,0--4,Male,245.47
Liberia,430,2005,0--4,Male,279.81
Liberia,430,2010,0--4,Male,347.56
Liberia,430,2015,0--4,Male,382.61
Libyan Arab Jamahiriya,434,1970,0--4,Male,194.8
Libyan Arab Jamahiriya,434,1975,0--4,Male,244.5
Libyan Arab Jamahiriya,434,1980,0--4,Male,291.4
Libyan Arab Jamahiriya,434,1985,0--4,Male,358
Libyan Arab Jamahiriya,434,1990,0--4,Male,300.81
Libyan Arab Jamahiriya,434,1995,0--4,Male,279.9
Libyan Arab Jamahiriya,434,2000,0--4,Male,289.47
Libyan Arab Jamahiriya,434,2005,0--4,Male,337.7
Libyan Arab Jamahiriya,434,2010,0--4,Male,367.57
Libyan Arab Jamahiriya,434,2015,0--4,Male,369.58
Lithuania,440,1970,0--4,Male,136.43
Lithuania,440,1975,0--4,Male,134.91
Lithuania,440,1980,0--4,Male,130.55
Lithuania,440,1985,0--4,Male,140.88
Lithuania,440,1990,0--4,Male,147.95
Lithuania,440,1995,0--4,Male,122.95
Lithuania,440,2000,0--4,Male,95.63
Lithuania,440,2005,0--4,Male,79.04
Lithuania,440,2010,0--4,Male,84.52
Lithuania,440,2015,0--4,Male,96.36
Luxembourg,442,1970,0--4,Male,11.99
Luxembourg,442,1975,0--4,Male,10.66
Luxembourg,442,1980,0--4,Male,10.47
Luxembourg,442,1985,0--4,Male,10.86
Luxembourg,442,1990,0--4,Male,11.91
Luxembourg,442,1995,0--4,Male,13.99
Luxembourg,442,2000,0--4,Male,14.68
Luxembourg,442,2005,0--4,Male,14.27
Luxembourg,442,2010,0--4,Male,14.76
Luxembourg,442,2015,0--4,Male,14.45
Macao Special Administrative Region of China,446,1970,0--4,Male,12.87
Macao Special Administrative Region of China,446,1975,0--4,Male,11.79
Macao Special Administrative Region of China,446,1980,0--4,Male,10.58
Macao Special Administrative Region of China,446,1985,0--4,Male,16.86
Macao Special Administrative Region of China,446,1990,0--4,Male,19.64
Macao Special Administrative Region of China,446,1995,0--4,Male,16.93
Macao Special Administrative Region of China,446,2000,0--4,Male,12.75
Macao Special Administrative Region of China,446,2005,0--4,Male,9.77
Macao Special Administrative Region of China,446,2010,0--4,Male,12.26
Macao Special Administrative Region of China,446,2015,0--4,Male,14.32
Madagascar,450,1970,0--4,Male,604.47
Madagascar,450,1975,0--4,Male,705.17
Madagascar,450,1980,0--4,Male,801.59
Madagascar,450,1985,0--4,Male,836.75
Madagascar,450,1990,0--4,Male,1022.63
Madagascar,450,1995,0--4,Male,1202.69
Madagascar,450,2000,0--4,Male,1384.07
Madagascar,450,2005,0--4,Male,1516.54
Madagascar,450,2010,0--4,Male,1667.3
Madagascar,450,2015,0--4,Male,1766.31
Malawi,454,1970,0--4,Male,429.22
Malawi,454,1975,0--4,Male,510.51
Malawi,454,1980,0--4,Male,627.32
Malawi,454,1985,0--4,Male,708.79
Malawi,454,1990,0--4,Male,858.38
Malawi,454,1995,0--4,Male,917.16
Malawi,454,2000,0--4,Male,1024.29
Malawi,454,2005,0--4,Male,1151.4
Malawi,454,2010,0--4,Male,1373.27
Malawi,454,2015,0--4,Male,1539.44
Malaysia,458,1970,0--4,Male,877.14
Malaysia,458,1975,0--4,Male,926.74
Malaysia,458,1980,0--4,Male,957.55
Malaysia,458,1985,0--4,Male,1165.91
Malaysia,458,1990,0--4,Male,1258.02
Malaysia,458,1995,0--4,Male,1361.92
Malaysia,458,2000,0--4,Male,1397.41
Malaysia,458,2005,0--4,Male,1520.13
Malaysia,458,2010,0--4,Male,1453.75
Malaysia,458,2015,0--4,Male,1462.51
Maldives,462,1970,0--4,Male,11.34
Maldives,462,1975,0--4,Male,12.4
Maldives,462,1980,0--4,Male,14.01
Maldives,462,1985,0--4,Male,18.49
Maldives,462,1990,0--4,Male,21.36
Maldives,462,1995,0--4,Male,20
Maldives,462,2000,0--4,Male,16.06
Maldives,462,2005,0--4,Male,13.93
Maldives,462,2010,0--4,Male,13.37
Maldives,462,2015,0--4,Male,14.59
Mali,466,1970,0--4,Male,537.24
Mali,466,1975,0--4,Male,599.31
Mali,466,1980,0--4,Male,674.12
Mali,466,1985,0--4,Male,759.23
Mali,466,1990,0--4,Male,836.38
Mali,466,1995,0--4,Male,941.71
Mali,466,2000,0--4,Male,1101.67
Mali,466,2005,0--4,Male,1293.68
Mali,466,2010,0--4,Male,1486.27
Mali,466,2015,0--4,Male,1630.04
Malta,470,1970,0--4,Male,11.82
Malta,470,1975,0--4,Male,12.73
Malta,470,1980,0--4,Male,14.77
Malta,470,1985,0--4,Male,15.2
Malta,470,1990,0--4,Male,15.14
Malta,470,1995,0--4,Male,14.02
Malta,470,2000,0--4,Male,12.13
Malta,470,2005,0--4,Male,9.84
Malta,470,2010,0--4,Male,9.83
Malta,470,2015,0--4,Male,11
Martinique,474,1970,0--4,Male,25.4
Martinique,474,1975,0--4,Male,20.2
Martinique,474,1980,0--4,Male,13.52
Martinique,474,1985,0--4,Male,14.49
Martinique,474,1990,0--4,Male,15.24
Martinique,474,1995,0--4,Male,14.19
Martinique,474,2000,0--4,Male,13.53
Martinique,474,2005,0--4,Male,13
Martinique,474,2010,0--4,Male,12.58
Martinique,474,2015,0--4,Male,13.16
Mauritania,478,1970,0--4,Male,105.55
Mauritania,478,1975,0--4,Male,121.66
Mauritania,478,1980,0--4,Male,138.88
Mauritania,478,1985,0--4,Male,156.42
Mauritania,478,1990,0--4,Male,176
Mauritania,478,1995,0--4,Male,196.71
Mauritania,478,2000,0--4,Male,217.25
Mauritania,478,2005,0--4,Male,240.47
Mauritania,478,2010,0--4,Male,261.23
Mauritania,478,2015,0--4,Male,264.09
Mauritius,480,1970,0--4,Male,60.41
Mauritius,480,1975,0--4,Male,52.91
Mauritius,480,1980,0--4,Male,56.63
Mauritius,480,1985,0--4,Male,51.55
Mauritius,480,1990,0--4,Male,54.01
Mauritius,480,1995,0--4,Male,57.95
Mauritius,480,2000,0--4,Male,51.99
Mauritius,480,2005,0--4,Male,50.09
Mauritius,480,2010,0--4,Male,43.04
Mauritius,480,2015,0--4,Male,38.97
Mexico,484,1970,0--4,Male,4799.59
Mexico,484,1975,0--4,Male,5471.63
Mexico,484,1980,0--4,Male,5554.43
Mexico,484,1985,0--4,Male,5542.02
Mexico,484,1990,0--4,Male,5699.94
Mexico,484,1995,0--4,Male,5881.36
Mexico,484,2000,0--4,Male,5592.53
Mexico,484,2005,0--4,Male,5734.85
Mexico,484,2010,0--4,Male,5667.84
Mexico,484,2015,0--4,Male,5592.23
Mongolia,496,1970,0--4,Male,114.41
Mongolia,496,1975,0--4,Male,129.75
Mongolia,496,1980,0--4,Male,137.53
Mongolia,496,1985,0--4,Male,151.32
Mongolia,496,1990,0--4,Male,168.59
Mongolia,496,1995,0--4,Male,143.61
Mongolia,496,2000,0--4,Male,123.5
Mongolia,496,2005,0--4,Male,113.66
Mongolia,496,2010,0--4,Male,150.1
Mongolia,496,2015,0--4,Male,153.53
Republic of Moldova,498,1970,0--4,Male,172.78
Republic of Moldova,498,1975,0--4,Male,187.42
Republic of Moldova,498,1980,0--4,Male,192.05
Republic of Moldova,498,1985,0--4,Male,213.34
Republic of Moldova,498,1990,0--4,Male,217.99
Republic of Moldova,498,1995,0--4,Male,167.8
Republic of Moldova,498,2000,0--4,Male,131.06
Republic of Moldova,498,2005,0--4,Male,95.13
Republic of Moldova,498,2010,0--4,Male,110.41
Republic of Moldova,498,2015,0--4,Male,91.57
Montenegro,499,1970,0--4,Male,28.17
Montenegro,499,1975,0--4,Male,27.96
Montenegro,499,1980,0--4,Male,27.72
Montenegro,499,1985,0--4,Male,26.36
Montenegro,499,1990,0--4,Male,26.15
Montenegro,499,1995,0--4,Male,22.75
Montenegro,499,2000,0--4,Male,22.05
Montenegro,499,2005,0--4,Male,21.06
Montenegro,499,2010,0--4,Male,20.33
Montenegro,499,2015,0--4,Male,19.9
Morocco,504,1970,0--4,Male,1438.3
Morocco,504,1975,0--4,Male,1630.8
Morocco,504,1980,0--4,Male,1593.5
Morocco,504,1985,0--4,Male,1775.77
Morocco,504,1990,0--4,Male,1754.5
Morocco,504,1995,0--4,Male,1680.16
Morocco,504,2000,0--4,Male,1572.27
Morocco,504,2005,0--4,Male,1512.98
Morocco,504,2010,0--4,Male,1545.49
Morocco,504,2015,0--4,Male,1534.61
Mozambique,508,1970,0--4,Male,839.99
Mozambique,508,1975,0--4,Male,946.91
Mozambique,508,1980,0--4,Male,1090.18
Mozambique,508,1985,0--4,Male,1194.17
Mozambique,508,1990,0--4,Male,1187.19
Mozambique,508,1995,0--4,Male,1399.77
Mozambique,508,2000,0--4,Male,1594.39
Mozambique,508,2005,0--4,Male,1863.55
Mozambique,508,2010,0--4,Male,1951.41
Mozambique,508,2015,0--4,Male,1968.54
Oman,512,1970,0--4,Male,70.54
Oman,512,1975,0--4,Male,87.93
Oman,512,1980,0--4,Male,121.41
Oman,512,1985,0--4,Male,156.76
Oman,512,1990,0--4,Male,171.53
Oman,512,1995,0--4,Male,159.82
Oman,512,2000,0--4,Male,136.21
Oman,512,2005,0--4,Male,124.31
Oman,512,2010,0--4,Male,143.37
Oman,512,2015,0--4,Male,129.96
Namibia,516,1970,0--4,Male,67.13
Namibia,516,1975,0--4,Male,82.44
Namibia,516,1980,0--4,Male,94.76
Namibia,516,1985,0--4,Male,102.28
Namibia,516,1990,0--4,Male,117.66
Namibia,516,1995,0--4,Male,132.31
Namibia,516,2000,0--4,Male,138.55
Namibia,516,2005,0--4,Male,141.66
Namibia,516,2010,0--4,Male,144.6
Namibia,516,2015,0--4,Male,140.02
Nepal,524,1970,0--4,Male,1007.32
Nepal,524,1975,0--4,Male,1138.88
Nepal,524,1980,0--4,Male,1277.76
Nepal,524,1985,0--4,Male,1430.36
Nepal,524,1990,0--4,Male,1591.77
Nepal,524,1995,0--4,Male,1764.34
Nepal,524,2000,0--4,Male,1894.72
Nepal,524,2005,0--4,Male,1919.33
Nepal,524,2010,0--4,Male,1797.24
Nepal,524,2015,0--4,Male,1891.42
Netherlands,528,1970,0--4,Male,609.27
Netherlands,528,1975,0--4,Male,539.92
Netherlands,528,1980,0--4,Male,451.64
Netherlands,528,1985,0--4,Male,446.76
Netherlands,528,1990,0--4,Male,473.06
Netherlands,528,1995,0--4,Male,505.95
