Area,ISOCode,Year,Age,Sex,Population
China,156,1985,5--9,Male,49131.02
China,156,1990,5--9,Male,53351.24
China,156,1995,5--9,Male,63783.8
China,156,2000,5--9,Male,56865.16
China,156,2005,5--9,Male,51917.87
China,156,2010,5--9,Male,46225.38
China,156,2015,5--9,Male,44487.24
Cyprus,196,1970,5--9,Male,32.94
Cyprus,196,1975,5--9,Male,30.66
Cyprus,196,1980,5--9,Male,27.76
Cyprus,196,1985,5--9,Male,28.72
Cyprus,196,1990,5--9,Male,34.36
Cyprus,196,1995,5--9,Male,35.83
Cyprus,196,2000,5--9,Male,37.39
Cyprus,196,2005,5--9,Male,35.71
Cyprus,196,2010,5--9,Male,32.31
Cyprus,196,2015,5--9,Male,34.39
Georgia,268,1970,5--9,Male,263.81
Georgia,268,1975,5--9,Male,223.6
Georgia,268,1980,5--9,Male,219.77
Georgia,268,1985,5--9,Male,220.48
Georgia,268,1990,5--9,Male,231.28
Georgia,268,1995,5--9,Male,219.83
Georgia,268,2000,5--9,Male,181.16
Georgia,268,2005,5--9,Male,126.69
Georgia,268,2010,5--9,Male,122.32
Georgia,268,2015,5--9,Male,130.49
State of Palestine,275,1970,5--9,Male,93.77
State of Palestine,275,1975,5--9,Male,112.07
State of Palestine,275,1980,5--9,Male,124.68
State of Palestine,275,1985,5--9,Male,145.27
State of Palestine,275,1990,5--9,Male,167.9
State of Palestine,275,1995,5--9,Male,201.56
State of Palestine,275,2000,5--9,Male,270.67
State of Palestine,275,2005,5--9,Male,279.6
State of Palestine,275,2010,5--9,Male,287.61
State of Palestine,275,2015,5--9,Male,313.84
Hong Kong SAR,344,1970,5--9,Male,274.3
Hong Kong SAR,344,1975,5--9,Male,221.1
Hong Kong SAR,344,1980,5--9,Male,216.4
Hong Kong SAR,344,1985,5--9,Male,212.4
Hong Kong SAR,344,1990,5--9,Male,226.3
Hong Kong SAR,344,1995,5--9,Male,198.1
Hong Kong SAR,344,2000,5--9,Male,212.1
Hong Kong SAR,344,2005,5--9,Male,171.3
Hong Kong SAR,344,2010,5--9,Male,116.95
Hong Kong SAR,344,2015,5--9,Male,122.04
India,356,1970,5--9,Male,38557.53
India,356,1975,5--9,Male,42896.18
India,356,1980,5--9,Male,47018.17
India,356,1985,5--9,Male,52499.05
India,356,1990,5--9,Male,57226.92
India,356,1995,5--9,Male,61387.62
India,356,2000,5--9,Male,64025.88
India,356,2005,5--9,Male,64555.43
India,356,2010,5--9,Male,64701.7
India,356,2015,5--9,Male,65738.39
Indonesia,360,1970,5--9,Male,8543.41
Indonesia,360,1975,5--9,Male,9603.53
Indonesia,360,1980,5--9,Male,10447.86
Indonesia,360,1985,5--9,Male,11105.69
Indonesia,360,1990,5--9,Male,11573.43
Indonesia,360,1995,5--9,Male,11311.83
Indonesia,360,2000,5--9,Male,11137.74
Indonesia,360,2005,5--9,Male,10840.17
Indonesia,360,2010,5--9,Male,11245.5
Indonesia,360,2015,5--9,Male,10892.08
Iran (Islamic Republic of),364,1970,5--9,Male,2142.86
Iran (Islamic Republic of),364,1975,5--9,Male,2405.84
Iran (Islamic Republic of),364,1980,5--9,Male,2724.93
Iran (Islamic Republic of),364,1985,5--9,Male,3516.83
Iran (Islamic Republic of),364,1990,5--9,Male,4484.74
Iran (Islamic Republic of),364,1995,5--9,Male,4570.09
Iran (Islamic Republic of),364,2000,5--9,Male,3876.06
Iran (Islamic Republic of),364,2005,5--9,Male,2819.27
Iran (Islamic Republic of),364,2010,5--9,Male,2743.09
Iran (Islamic Republic of),364,2015,5--9,Male,3121.68
Iraq,368,1970,5--9,Male,726.5
Iraq,368,1975,5--9,Male,954.59
Iraq,368,1980,5--9,Male,1090.64
Iraq,368,1985,5--9,Male,1236.85
Iraq,368,1990,5--9,Male,1357.57
Iraq,368,1995,5--9,Male,1534.51
Iraq,368,2000,5--9,Male,1742.36
Iraq,368,2005,5--9,Male,2031.33
Iraq,368,2010,5--9,Male,2340.69
Iraq,368,2015,5--9,Male,2649.89
Israel,376,1970,5--9,Male,156.76
Israel,376,1975,5--9,Male,178.27
Israel,376,1980,5--9,Male,218.41
Israel,376,1985,5--9,Male,234.44
Israel,376,1990,5--9,Male,236.72
Israel,376,1995,5--9,Male,261.32
Israel,376,2000,5--9,Male,280.88
Israel,376,2005,5--9,Male,318.09
Israel,376,2010,5--9,Male,341.67
Israel,376,2015,5--9,Male,383.57
Japan,392,1970,5--9,Male,4188.95
Japan,392,1975,5--9,Male,4534.31
Japan,392,1980,5--9,Male,5138.25
Japan,392,1985,5--9,Male,4358.73
Japan,392,1990,5--9,Male,3818.01
Japan,392,1995,5--9,Male,3343.22
Japan,392,2000,5--9,Male,3068.37
Japan,392,2005,5--9,Male,2997.78
Japan,392,2010,5--9,Male,2882.87
Japan,392,2015,5--9,Male,2794.53
Kazakhstan,398,1970,5--9,Male,891.68
Kazakhstan,398,1975,5--9,Male,778.22
Kazakhstan,398,1980,5--9,Male,818.6
Kazakhstan,398,1985,5--9,Male,837.74
Kazakhstan,398,1990,5--9,Male,874.93
Kazakhstan,398,1995,5--9,Male,875.14
Kazakhstan,398,2000,5--9,Male,723.87
Kazakhstan,398,2005,5--9,Male,565.57
Kazakhstan,398,2010,5--9,Male,605.82
Kazakhstan,398,2015,5--9,Male,839.06
Jordan,400,1970,5--9,Male,125.29
Jordan,400,1975,5--9,Male,156.46
Jordan,400,1980,5--9,Male,202.27
Jordan,400,1985,5--9,Male,224.83
Jordan,400,1990,5--9,Male,277.8
Jordan,400,1995,5--9,Male,309.14
Jordan,400,2000,5--9,Male,318.81
Jordan,400,2005,5--9,Male,343.79
Jordan,400,2010,5--9,Male,396.71
Jordan,400,2015,5--9,Male,422.57
Dem. People's Republic of Korea,408,1970,5--9,Male,885.12
Dem. People's Republic of Korea,408,1975,5--9,Male,1159.53
Dem. People's Republic of Korea,408,1980,5--9,Male,1103.36
Dem. People's Republic of Korea,408,1985,5--9,Male,773.49
Dem. People's Republic of Korea,408,1990,5--9,Male,955.1
Dem. People's Republic of Korea,408,1995,5--9,Male,956.6
Dem. People's Republic of Korea,408,2000,5--9,Male,1076.17
Dem. People's Republic of Korea,408,2005,5--9,Male,1058.51
Dem. People's Republic of Korea,408,2010,5--9,Male,930.62
Dem. People's Republic of Korea,408,2015,5--9,Male,867.04
Republic of Korea,410,1970,5--9,Male,2349.09
Republic of Korea,410,1975,5--9,Male,2303.01
Republic of Korea,410,1980,5--9,Male,2287.94
Republic of Korea,410,1985,5--9,Male,2035.46
Republic of Korea,410,1990,5--9,Male,1973.26
Republic of Korea,410,1995,5--9,Male,1648.4
Republic of Korea,410,2000,5--9,Male,1831.55
Republic of Korea,410,2005,5--9,Male,1654.23
Republic of Korea,410,2010,5--9,Male,1235.71
Republic of Korea,410,2015,5--9,Male,1240.44
Kuwait,414,1970,5--9,Male,56.16
Kuwait,414,1975,5--9,Male,75.41
Kuwait,414,1980,5--9,Male,93.05
Kuwait,414,1985,5--9,Male,106.87
Kuwait,414,1990,5--9,Male,136
Kuwait,414,1995,5--9,Male,82.78
Kuwait,414,2000,5--9,Male,89.93
Kuwait,414,2005,5--9,Male,96.8
Kuwait,414,2010,5--9,Male,128.92
Kuwait,414,2015,5--9,Male,152.74
Kyrgyzstan,417,1970,5--9,Male,220.88
Kyrgyzstan,417,1975,5--9,Male,209.31
Kyrgyzstan,417,1980,5--9,Male,226.93
Kyrgyzstan,417,1985,5--9,Male,240.33
Kyrgyzstan,417,1990,5--9,Male,277.07
Kyrgyzstan,417,1995,5--9,Male,304.56
Kyrgyzstan,417,2000,5--9,Male,300.55
Kyrgyzstan,417,2005,5--9,Male,262.49
Kyrgyzstan,417,2010,5--9,Male,246.89
Kyrgyzstan,417,2015,5--9,Male,297.71
Lao People's Democratic Republic,418,1970,5--9,Male,183.93
Lao People's Democratic Republic,418,1975,5--9,Male,209.58
Lao People's Democratic Republic,418,1980,5--9,Male,237.6
Lao People's Democratic Republic,418,1985,5--9,Male,265.34
Lao People's Democratic Republic,418,1990,5--9,Male,301.45
Lao People's Democratic Republic,418,1995,5--9,Male,354.05
Lao People's Democratic Republic,418,2000,5--9,Male,398.85
Lao People's Democratic Republic,418,2005,5--9,Male,386.01
Lao People's Democratic Republic,418,2010,5--9,Male,359.64
Lao People's Democratic Republic,418,2015,5--9,Male,343.56
Lebanon,422,1970,5--9,Male,176.64
Lebanon,422,1975,5--9,Male,187.42
Lebanon,422,1980,5--9,Male,185.8
Lebanon,422,1985,5--9,Male,184.35
Lebanon,422,1990,5--9,Male,183.53
Lebanon,422,1995,5--9,Male,184.34
Lebanon,422,2000,5--9,Male,195.55
Lebanon,422,2005,5--9,Male,200.28
Lebanon,422,2010,5--9,Male,170.22
Lebanon,422,2015,5--9,Male,163.7
Macao SAR,446,1970,5--9,Male,16.7
Macao SAR,446,1975,5--9,Male,10.99
Macao SAR,446,1980,5--9,Male,9.89
Macao SAR,446,1985,5--9,Male,10.18
Macao SAR,446,1990,5--9,Male,15.32
Macao SAR,446,1995,5--9,Male,20.04
Macao SAR,446,2000,5--9,Male,17.89
Macao SAR,446,2005,5--9,Male,13.43
Macao SAR,446,2010,5--9,Male,10.64
Macao SAR,446,2015,5--9,Male,13.26
Malaysia,458,1970,5--9,Male,879.16
Malaysia,458,1975,5--9,Male,885.73
Malaysia,458,1980,5--9,Male,921.6
Malaysia,458,1985,5--9,Male,1023.7
Malaysia,458,1990,5--9,Male,1172.06
Malaysia,458,1995,5--9,Male,1263.68
Malaysia,458,2000,5--9,Male,1339.62
Malaysia,458,2005,5--9,Male,1460.94
Malaysia,458,2010,5--9,Male,1517.61
Malaysia,458,2015,5--9,Male,1457.4
Maldives,462,1970,5--9,Male,9.06
Maldives,462,1975,5--9,Male,10.44
Maldives,462,1980,5--9,Male,11.67
Maldives,462,1985,5--9,Male,13.43
Maldives,462,1990,5--9,Male,17.99
Maldives,462,1995,5--9,Male,20.92
Maldives,462,2000,5--9,Male,19.8
Maldives,462,2005,5--9,Male,15.97
Maldives,462,2010,5--9,Male,13.88
Maldives,462,2015,5--9,Male,13.31
Mongolia,496,1970,5--9,Male,96.68
Mongolia,496,1975,5--9,Male,108.49
Mongolia,496,1980,5--9,Male,123.21
Mongolia,496,1985,5--9,Male,130.81
Mongolia,496,1990,5--9,Male,145.11
Mongolia,496,1995,5--9,Male,164.42
Mongolia,496,2000,5--9,Male,141.55
Mongolia,496,2005,5--9,Male,122.08
Mongolia,496,2010,5--9,Male,112.6
Mongolia,496,2015,5--9,Male,148.76
Oman,512,1970,5--9,Male,55.55
Oman,512,1975,5--9,Male,67.4
Oman,512,1980,5--9,Male,85.06
Oman,512,1985,5--9,Male,118.77
Oman,512,1990,5--9,Male,147.33
Oman,512,1995,5--9,Male,157.82
Oman,512,2000,5--9,Male,143.15
Oman,512,2005,5--9,Male,132.22
Oman,512,2010,5--9,Male,124.4
Oman,512,2015,5--9,Male,152.94
Nepal,524,1970,5--9,Male,824.06
Nepal,524,1975,5--9,Male,939.88
Nepal,524,1980,5--9,Male,1073.47
Nepal,524,1985,5--9,Male,1216.5
Nepal,524,1990,5--9,Male,1374.55
Nepal,524,1995,5--9,Male,1547.42
Nepal,524,2000,5--9,Male,1726.53
Nepal,524,2005,5--9,Male,1869.5
Nepal,524,2010,5--9,Male,1904.58
Nepal,524,2015,5--9,Male,1783.31
Pakistan,586,1970,5--9,Male,4212.01
Pakistan,586,1975,5--9,Male,4930.98
Pakistan,586,1980,5--9,Male,5788.78
Pakistan,586,1985,5--9,Male,6923.66
Pakistan,586,1990,5--9,Male,8193.09
Pakistan,586,1995,5--9,Male,9606.68
Pakistan,586,2000,5--9,Male,10187.07
Pakistan,586,2005,5--9,Male,10534.85
Pakistan,586,2010,5--9,Male,9955.65
Pakistan,586,2015,5--9,Male,10675.3
Philippines,608,1970,5--9,Male,2770.04
Philippines,608,1975,5--9,Male,3078.48
Philippines,608,1980,5--9,Male,3416.15
Philippines,608,1985,5--9,Male,3888.17
Philippines,608,1990,5--9,Male,4306.56
Philippines,608,1995,5--9,Male,4739.4
Philippines,608,2000,5--9,Male,5049.96
Philippines,608,2005,5--9,Male,5400.45
Philippines,608,2010,5--9,Male,5781.94
Philippines,608,2015,5--9,Male,5698.52
Timor-Leste,626,1970,5--9,Male,42.41
Timor-Leste,626,1975,5--9,Male,46.41
Timor-Leste,626,1980,5--9,Male,43.39
Timor-Leste,626,1985,5--9,Male,38.87
Timor-Leste,626,1990,5--9,Male,51.97
Timor-Leste,626,1995,5--9,Male,57.01
Timor-Leste,626,2000,5--9,Male,69.55
Timor-Leste,626,2005,5--9,Male,84.48
Timor-Leste,626,2010,5--9,Male,83.87
Timor-Leste,626,2015,5--9,Male,95.28
Qatar,634,1970,5--9,Male,6.4
Qatar,634,1975,5--9,Male,8.7
Qatar,634,1980,5--9,Male,11.9
Qatar,634,1985,5--9,Male,17.28
Qatar,634,1990,5--9,Male,24.58
Qatar,634,1995,5--9,Male,24.48
Qatar,634,2000,5--9,Male,27.23
Qatar,634,2005,5--9,Male,28.18
Qatar,634,2010,5--9,Male,40.29
Qatar,634,2015,5--9,Male,61.96
Saudi Arabia,682,1970,5--9,Male,425.1
Saudi Arabia,682,1975,5--9,Male,533.28
Saudi Arabia,682,1980,5--9,Male,730.31
Saudi Arabia,682,1985,5--9,Male,928.61
Saudi Arabia,682,1990,5--9,Male,1250.84
Saudi Arabia,682,1995,5--9,Male,1271.14
Saudi Arabia,682,2000,5--9,Male,1321.03
Saudi Arabia,682,2005,5--9,Male,1414.78
Saudi Arabia,682,2010,5--9,Male,1392.86
Saudi Arabia,682,2015,5--9,Male,1630.87
Singapore,702,1970,5--9,Male,143.9
Singapore,702,1975,5--9,Male,120.3
Singapore,702,1980,5--9,Male,115.83
Singapore,702,1985,5--9,Male,107
Singapore,702,1990,5--9,Male,109.9
Singapore,702,1995,5--9,Male,128.02
Singapore,702,2000,5--9,Male,155.94
Singapore,702,2005,5--9,Male,146.8
Singapore,702,2010,5--9,Male,145.3
Singapore,702,2015,5--9,Male,130.23
Viet Nam,704,1970,5--9,Male,3345.63
Viet Nam,704,1975,5--9,Male,3531.38
Viet Nam,704,1980,5--9,Male,3666.87
Viet Nam,704,1985,5--9,Male,3831.22
Viet Nam,704,1990,5--9,Male,4399.7
Viet Nam,704,1995,5--9,Male,4674.4
Viet Nam,704,2000,5--9,Male,4651.41
Viet Nam,704,2005,5--9,Male,3534.9
Viet Nam,704,2010,5--9,Male,3429.58
Viet Nam,704,2015,5--9,Male,3652.46
Syrian Arab Republic,760,1970,5--9,Male,502.03
Syrian Arab Republic,760,1975,5--9,Male,598.98
Syrian Arab Republic,760,1980,5--9,Male,729.51
Syrian Arab Republic,760,1985,5--9,Male,867.52
Syrian Arab Republic,760,1990,5--9,Male,993.54
Syrian Arab Republic,760,1995,5--9,Male,1071.1
Syrian Arab Republic,760,2000,5--9,Male,1089.04
Syrian Arab Republic,760,2005,5--9,Male,1297.11
Syrian Arab Republic,760,2010,5--9,Male,1335.62
Syrian Arab Republic,760,2015,5--9,Male,1275.87
Tajikistan,762,1970,5--9,Male,248.1
Tajikistan,762,1975,5--9,Male,255.86
Tajikistan,762,1980,5--9,Male,285.14
Tajikistan,762,1985,5--9,Male,310.72
Tajikistan,762,1990,5--9,Male,377.61
Tajikistan,762,1995,5--9,Male,448.53
Tajikistan,762,2000,5--9,Male,445.42
Tajikistan,762,2005,5--9,Male,434.86
Tajikistan,762,2010,5--9,Male,424.19
Tajikistan,762,2015,5--9,Male,431.14
Thailand,764,1970,5--9,Male,2757.89
Thailand,764,1975,5--9,Male,3169.79
Thailand,764,1980,5--9,Male,3236.58
Thailand,764,1985,5--9,Male,3099.55
Thailand,764,1990,5--9,Male,2916.68
Thailand,764,1995,5--9,Male,2740.56
Thailand,764,2000,5--9,Male,2615.04
Thailand,764,2005,5--9,Male,2542.05
Thailand,764,2010,5--9,Male,2461.66
Thailand,764,2015,5--9,Male,2254.66
United Arab Emirates,784,1970,5--9,Male,12.49
United Arab Emirates,784,1975,5--9,Male,25.77
United Arab Emirates,784,1980,5--9,Male,49.96
United Arab Emirates,784,1985,5--9,Male,76.81
United Arab Emirates,784,1990,5--9,Male,97.83
United Arab Emirates,784,1995,5--9,Male,111.21
United Arab Emirates,784,2000,5--9,Male,140.54
United Arab Emirates,784,2005,5--9,Male,138.98
United Arab Emirates,784,2010,5--9,Male,213.54
United Arab Emirates,784,2015,5--9,Male,270.56
Turkey,792,1970,5--9,Male,2575.78
Turkey,792,1975,5--9,Male,2657.48
Turkey,792,1980,5--9,Male,2906.33
Turkey,792,1985,5--9,Male,3220.88
Turkey,792,1990,5--9,Male,3439.43
Turkey,792,1995,5--9,Male,3279.25
Turkey,792,2000,5--9,Male,3333.08
Turkey,792,2005,5--9,Male,3331.31
Turkey,792,2010,5--9,Male,3186.98
Turkey,792,2015,5--9,Male,3270.74
Turkmenistan,795,1970,5--9,Male,175.73
Turkmenistan,795,1975,5--9,Male,179.65
Turkmenistan,795,1980,5--9,Male,196.53
Turkmenistan,795,1985,5--9,Male,213.91
Turkmenistan,795,1990,5--9,Male,244.35
Turkmenistan,795,1995,5--9,Male,291.18
Turkmenistan,795,2000,5--9,Male,292.58
Turkmenistan,795,2005,5--9,Male,243
Turkmenistan,795,2010,5--9,Male,251.53
Turkmenistan,795,2015,5--9,Male,252.06
Uzbekistan,860,1970,5--9,Male,966.03
Uzbekistan,860,1975,5--9,Male,989.95
Uzbekistan,860,1980,5--9,Male,1090.36
Uzbekistan,860,1985,5--9,Male,1193.09
Uzbekistan,860,1990,5--9,Male,1403.33
Uzbekistan,860,1995,5--9,Male,1627.24
Uzbekistan,860,2000,5--9,Male,1648.41
Uzbekistan,860,2005,5--9,Male,1429.68
Uzbekistan,860,2010,5--9,Male,1292.6
Uzbekistan,860,2015,5--9,Male,1369.21
Yemen,887,1970,5--9,Male,457.84
Yemen,887,1975,5--9,Male,527.99
Yemen,887,1980,5--9,Male,611.33
Yemen,887,1985,5--9,Male,820.13
Yemen,887,1990,5--9,Male,1086.66
Yemen,887,1995,5--9,Male,1301.45
Yemen,887,2000,5--9,Male,1489.81
Yemen,887,2005,5--9,Male,1591.62
Yemen,887,2010,5--9,Male,1775.27
Yemen,887,2015,5--9,Male,2034.76
Afghanistan,4,1970,10--14,Male,746.58
Afghanistan,4,1975,10--14,Male,852.14
Afghanistan,4,1980,10--14,Male,907.15
Afghanistan,4,1985,10--14,Male,812.53
Afghanistan,4,1990,10--14,Male,839.05
Afghanistan,4,1995,10--14,Male,1289.29
Afghanistan,4,2000,10--14,Male,1507.36
Afghanistan,4,2005,10--14,Male,1873.59
Afghanistan,4,2010,10--14,Male,2207.07
Afghanistan,4,2015,10--14,Male,2424.04
Azerbaijan,31,1970,10--14,Male,363.48
Azerbaijan,31,1975,10--14,Male,421.87
Azerbaijan,31,1980,10--14,Male,378.33
Azerbaijan,31,1985,10--14,Male,346.66
Azerbaijan,31,1990,10--14,Male,363.11
Azerbaijan,31,1995,10--14,Male,413.93
Azerbaijan,31,2000,10--14,Male,479.05
Azerbaijan,31,2005,10--14,Male,435.22
Azerbaijan,31,2010,10--14,Male,298.68
Azerbaijan,31,2015,10--14,Male,301.88
Bahrain,48,1970,10--14,Male,14.36
Bahrain,48,1975,10--14,Male,14.99
Bahrain,48,1980,10--14,Male,17.35
Bahrain,48,1985,10--14,Male,18.87
Bahrain,48,1990,10--14,Male,21.94
Bahrain,48,1995,10--14,Male,26.34
Bahrain,48,2000,10--14,Male,29.97
Bahrain,48,2005,10--14,Male,34.33
Bahrain,48,2010,10--14,Male,41.93
Bahrain,48,2015,10--14,Male,45.56
Bangladesh,50,1970,10--14,Male,4192.65
Bangladesh,50,1975,10--14,Male,4749.78
Bangladesh,50,1980,10--14,Male,5447.11
Bangladesh,50,1985,10--14,Male,5810.44
Bangladesh,50,1990,10--14,Male,6762.68
Bangladesh,50,1995,10--14,Male,7553.17
Bangladesh,50,2000,10--14,Male,8033.82
Bangladesh,50,2005,10--14,Male,8208.41
Bangladesh,50,2010,10--14,Male,8224.01
Bangladesh,50,2015,10--14,Male,7999.71
Armenia,51,1970,10--14,Male,173.59
Armenia,51,1975,10--14,Male,186.79
Armenia,51,1980,10--14,Male,156.78
Armenia,51,1985,10--14,Male,155.38
Armenia,51,1990,10--14,Male,161.3
Armenia,51,1995,10--14,Male,157.94
Armenia,51,2000,10--14,Male,164.83
Armenia,51,2005,10--14,Male,138.91
Armenia,51,2010,10--14,Male,102.27
Armenia,51,2015,10--14,Male,109.45
Bhutan,64,1970,10--14,Male,17.39
Bhutan,64,1975,10--14,Male,20.28
Bhutan,64,1980,10--14,Male,23.93
Bhutan,64,1985,10--14,Male,28.79
Bhutan,64,1990,10--14,Male,34.59
Bhutan,64,1995,10--14,Male,33.34
Bhutan,64,2000,10--14,Male,38.52
Bhutan,64,2005,10--14,Male,39.34
Bhutan,64,2010,10--14,Male,35.91
Bhutan,64,2015,10--14,Male,36.46
Brunei Darussalam,96,1970,10--14,Male,7.46
Brunei Darussalam,96,1975,10--14,Male,9.25
Brunei Darussalam,96,1980,10--14,Male,9.76
Brunei Darussalam,96,1985,10--14,Male,12.94
Brunei Darussalam,96,1990,10--14,Male,13.87
Brunei Darussalam,96,1995,10--14,Male,14.13
Brunei Darussalam,96,2000,10--14,Male,16
Brunei Darussalam,96,2005,10--14,Male,16.86
Brunei Darussalam,96,2010,10--14,Male,16.61
Brunei Darussalam,96,2015,10--14,Male,18.4
Myanmar,104,1970,10--14,Male,1593.42
Myanmar,104,1975,10--14,Male,1756.56
Myanmar,104,1980,10--14,Male,1981.11
Myanmar,104,1985,10--14,Male,2265.06
Myanmar,104,1990,10--14,Male,2271.49
Myanmar,104,1995,10--14,Male,2330.01
Myanmar,104,2000,10--14,Male,2396.77
Myanmar,104,2005,10--14,Male,2263.97
Myanmar,104,2010,10--14,Male,2189.59
Myanmar,104,2015,10--14,Male,2002.15
Cambodia,116,1970,10--14,Male,418.6
Cambodia,116,1975,10--14,Male,446.3
Cambodia,116,1980,10--14,Male,429.95
Cambodia,116,1985,10--14,Male,453.5
Cambodia,116,1990,10--14,Male,337.73
Cambodia,116,1995,10--14,Male,848.09
Cambodia,116,2000,10--14,Male,878.77
Cambodia,116,2005,10--14,Male,915.38
Cambodia,116,2010,10--14,Male,797.91
Cambodia,116,2015,10--14,Male,733.02
Sri Lanka,144,1970,10--14,Male,785.09
Sri Lanka,144,1975,10--14,Male,820.92
Sri Lanka,144,1980,10--14,Male,870.77
Sri Lanka,144,1985,10--14,Male,873.01
Sri Lanka,144,1990,10--14,Male,946.23
Sri Lanka,144,1995,10--14,Male,963.43
Sri Lanka,144,2000,10--14,Male,875.55
Sri Lanka,144,2005,10--14,Male,834.47
Sri Lanka,144,2010,10--14,Male,790.3
Sri Lanka,144,2015,10--14,Male,881.16
China,156,1970,10--14,Male,46409.99
China,156,1975,10--14,Male,52097.52
China,156,1980,10--14,Male,66206.81
China,156,1985,10--14,Male,63545.09
China,156,1990,10--14,Male,48878.97
China,156,1995,10--14,Male,53122.82
China,156,2000,10--14,Male,63566.31
China,156,2005,10--14,Male,56689.89
China,156,2010,10--14,Male,51775.79
China,156,2015,10--14,Male,46105.42
Cyprus,196,1970,10--14,Male,34.56
Cyprus,196,1975,10--14,Male,31.41
Cyprus,196,1980,10--14,Male,29.45
Cyprus,196,1985,10--14,Male,28.39
Cyprus,196,1990,10--14,Male,30.34
Cyprus,196,1995,10--14,Male,34.78
Cyprus,196,2000,10--14,Male,36.34
Cyprus,196,2005,10--14,Male,38.4
Cyprus,196,2010,10--14,Male,36.02
Cyprus,196,2015,10--14,Male,33.17
Georgia,268,1970,10--14,Male,249.65
Georgia,268,1975,10--14,Male,257.89
Georgia,268,1980,10--14,Male,221.53
Georgia,268,1985,10--14,Male,221.81
Georgia,268,1990,10--14,Male,219.77
Georgia,268,1995,10--14,Male,205.59
Georgia,268,2000,10--14,Male,208.15
Georgia,268,2005,10--14,Male,174.39
Georgia,268,2010,10--14,Male,124.82
Georgia,268,2015,10--14,Male,120
State of Palestine,275,1970,10--14,Male,68.3
State of Palestine,275,1975,10--14,Male,90.35
State of Palestine,275,1980,10--14,Male,104.77
State of Palestine,275,1985,10--14,Male,119.28
State of Palestine,275,1990,10--14,Male,141.66
State of Palestine,275,1995,10--14,Male,169.82
State of Palestine,275,2000,10--14,Male,206.07
State of Palestine,275,2005,10--14,Male,255.75
State of Palestine,275,2010,10--14,Male,272.47
State of Palestine,275,2015,10--14,Male,285.76
Hong Kong SAR,344,1970,10--14,Male,263.8
Hong Kong SAR,344,1975,10--14,Male,274.4
Hong Kong SAR,344,1980,10--14,Male,232.9
Hong Kong SAR,344,1985,10--14,Male,221.1
Hong Kong SAR,344,1990,10--14,Male,223.1
Hong Kong SAR,344,1995,10--14,Male,220.5
Hong Kong SAR,344,2000,10--14,Male,225.8
Hong Kong SAR,344,2005,10--14,Male,213.1
Hong Kong SAR,344,2010,10--14,Male,191.33
Hong Kong SAR,344,2015,10--14,Male,119.61
India,356,1970,10--14,Male,34519.91
India,356,1975,10--14,Male,37991.46
India,356,1980,10--14,Male,42344.1
India,356,1985,10--14,Male,46460.16
India,356,1990,10--14,Male,51928.69
India,356,1995,10--14,Male,56662.53
India,356,2000,10--14,Male,60851.74
India,356,2005,10--14,Male,63471.21
India,356,2010,10--14,Male,64018.28
India,356,2015,10--14,Male,64358.68
Indonesia,360,1970,10--14,Male,7293.04
Indonesia,360,1975,10--14,Male,8438.97
Indonesia,360,1980,10--14,Male,9506.05
Indonesia,360,1985,10--14,Male,10360.1
Indonesia,360,1990,10--14,Male,11021.57
Indonesia,360,1995,10--14,Male,11494.73
Indonesia,360,2000,10--14,Male,11248.25
Indonesia,360,2005,10--14,Male,11078.43
Indonesia,360,2010,10--14,Male,10786.56
Indonesia,360,2015,10--14,Male,11185.59
Iran (Islamic Republic of),364,1970,10--14,Male,1837.61
Iran (Islamic Republic of),364,1975,10--14,Male,2116.76
Iran (Islamic Republic of),364,1980,10--14,Male,2405.48
Iran (Islamic Republic of),364,1985,10--14,Male,2816.3
Iran (Islamic Republic of),364,1990,10--14,Male,3671.29
Iran (Islamic Republic of),364,1995,10--14,Male,4453.67
Iran (Islamic Republic of),364,2000,10--14,Male,4572.02
Iran (Islamic Republic of),364,2005,10--14,Male,3682.73
Iran (Islamic Republic of),364,2010,10--14,Male,2804.43
Iran (Islamic Republic of),364,2015,10--14,Male,2736.52
Iraq,368,1970,10--14,Male,583.14
Iraq,368,1975,10--14,Male,719.43
Iraq,368,1980,10--14,Male,946.13
Iraq,368,1985,10--14,Male,1075.75
Iraq,368,1990,10--14,Male,1221.04
Iraq,368,1995,10--14,Male,1348.67
Iraq,368,2000,10--14,Male,1527.02
Iraq,368,2005,10--14,Male,1727.15
Iraq,368,2010,10--14,Male,2017.77
Iraq,368,2015,10--14,Male,2330.07
Israel,376,1970,10--14,Male,151.81
Israel,376,1975,10--14,Male,164.73
Israel,376,1980,10--14,Male,181.01
Israel,376,1985,10--14,Male,218.21
Israel,376,1990,10--14,Male,236.44
Israel,376,1995,10--14,Male,260.18
Israel,376,2000,10--14,Male,269.94
Israel,376,2005,10--14,Male,283.91
Israel,376,2010,10--14,Male,318.17
Israel,376,2015,10--14,Male,345.59
Japan,392,1970,10--14,Male,4034.5
Japan,392,1975,10--14,Male,4200.13
Japan,392,1980,10--14,Male,4545.81
